12.92485,52.39269
12.92477,52.39255
12.92438,52.39107
12.92434,52.391
12.92424,52.3909
12.92556,52.38955
12.928,52.38714
12.92873,52.38645
12.93057,52.38489
12.9314,52.38413
12.93274,52.38291
12.93307,52.38264
12.93316,52.38253
12.93329,52.38216
12.93396,52.3802
12.93398,52.38005
12.93394,52.37984
12.93354,52.37854
12.93413,52.37849
12.93461,52.37834
12.93477,52.3782
12.93522,52.37756
12.93564,52.377
12.93571,52.37689
12.93573,52.37681
12.93576,52.37667
12.93573,52.37619
12.9357,52.37587
12.93562,52.37545
12.93544,52.37483
12.9354,52.37466
12.93541,52.37455
12.93558,52.37405
12.93665,52.37148
12.93698,52.37089
12.93733,52.37035
12.93742,52.37014
12.93758,52.36935
12.93769,52.36885
12.93801,52.36822
12.93835,52.36786
12.93914,52.36711
12.94018,52.36572
12.94077,52.36493
12.94113,52.36438
12.94116,52.36429
12.9411,52.36419
12.94098,52.36407
12.94216,52.36364
12.94227,52.36363
12.94248,52.36355
12.94279,52.36342
12.94417,52.36286
12.94557,52.36226
12.94682,52.36174
12.94719,52.36156
12.94755,52.36141
12.94777,52.36135
12.94925,52.36075
12.95003,52.3604
12.95045,52.36012
12.95076,52.3598
12.95134,52.35927
12.95157,52.35911
12.95191,52.35895
12.95222,52.35886
12.95256,52.35878
12.95404,52.35848
12.95525,52.35824
12.95573,52.35811
12.95597,52.35803
12.95632,52.35787
12.95775,52.35706
12.95832,52.35688
12.95877,52.35682
12.95905,52.35681
12.95937,52.35682
12.95969,52.35687
12.95974,52.35684
12.95984,52.35682
12.95995,52.35683
12.96004,52.35687
12.96009,52.35693
12.9601,52.35696
12.96009,52.35699
12.96034,52.35709
12.96182,52.35805
12.96189,52.35813
12.96214,52.35831
12.96255,52.35859
12.96281,52.35878
12.96321,52.35906
12.96364,52.35937
12.96388,52.35961
12.96407,52.35985
12.96421,52.36004
12.96432,52.36025
12.96446,52.36059
12.96463,52.36127
12.96469,52.3615
12.96479,52.3619
12.96487,52.3621
12.96496,52.36221
12.96512,52.36241
12.96535,52.36261
